recno,TYC1,TYC2,TYC3,BTmag,VTmag,HIP,RA(ICRS),DE(ICRS)
807725,3224,3434,1,3.515,3.611,113726,345.4801975,42.32597806
935394,3638,2515,1,5.103,3.964,116584,354.39048917,46.45910778
791829,3183,3283,1,6.271,4.99,106551,323.69367167,38.53383806
800594,3203,2402,1,6.313,4.657,109754,333.46959917,39.71489611
785815,3169,3876,1,4.202,3.776,104887,318.69729222,38.04438222
787629,3173,3151,1,4.343,4.248,105102,319.35396917,39.39469
910422,3591,3421,1,5.084,4.082,106481,323.4953,45.59205667
921394,3612,3062,1,4.065,4.208,107533,326.69835861,49.30957528
915873,3603,3215,1,4.512,4.648,107136,325.52358111,51.1896275
802949,3209,2260,1,4.375,4.493,111104,337.62192472,43.12338722
808380,3226,2285,1,6.195,4.64,111944,340.12827583,44.27628139
932015,3631,2230,1,5.986,4.759,113919,346.04516139,50.05170639
918172,3607,2600,1,4.407,4.523,110351,335.25637194,46.53656583
920708,3611,2304,1,6.453,4.546,111022,337.38259528,47.70689472
930500,3628,3193,1,3.784,3.758,111169,337.82242333,50.28245083
932016,3631,2231,1,4.871,4.558,114570,348.13719111,49.40598694
1047551,4005,2471,1,4.877,4.991,118243,359.75221028,55.75493861
1049445,4009,2605,1,6.024,4.628,117863,358.59598861,57.49939056
1050874,4013,1825,1,6.309,4.998,117301,356.76412722,58.65186
923493,3615,3021,1,4.65,4.591,110609,336.12914806,49.47640083
926408,3619,4081,1,5.706,4.542,110538,335.89014722,52.22948028
932653,3632,3260,1,4.933,4.662,111674,339.34359889,51.54536083
1050249,4011,1296,1,4.731,4.866,115990,352.50800139,58.54891222
1042828,3997,2306,1,4.756,4.829,114104,346.653375,59.41976417
483541,2129,2772,1,6.382,4.61,95771,292.17670639,24.66515056
485709,2133,2963,1,4.863,4.683,95951,292.68914306,27.9652725
485710,2133,2964,1,4.439,3.186,95947,292.68036222,27.95968139
493843,2149,1880,1,4.874,4.675,98543,300.27504833,27.75356444
622867,2656,5248,1,5.894,4.78,96683,294.84418528,30.15323806
488168,2137,3101,1,4.822,4.957,95372,291.03154972,29.62131306
615724,2643,3346,1,3.181,3.217,93194,284.73593528,32.68955306
627688,2663,1148,1,4.546,4.709,96052,292.94300389,34.45297639
630644,2668,995,1,6.072,4.991,97118,296.06897639,37.35427278
647467,2694,2168,1,6.625,4.815,101474,308.47578278,35.25086444
641228,2683,3961,1,4.749,4.904,99303,302.35673611,36.83959083
637058,2677,1816,1,5.189,4.008,98110,299.07664861,35.08348667
641229,2683,3962,1,5.121,4.962,99770,303.63326583,36.80614139
775872,3151,3442,1,5.221,4.837,100044,304.44668222,38.03294528
786742,3171,2186,1,3.95,3.932,103413,314.29338417,41.16718972
778781,3156,2223,1,3.04,2.273,100453,305.557085,40.25668111
768032,3137,3765,1,4.824,4.93,98068,298.96567222,38.48670361
893783,3557,2486,1,2.866,2.893,97165,296.24351972,45.13069611
894856,3559,2797,1,5.329,3.929,99675,303.40793111,46.74132306
894855,3559,2796,1,4.942,4.832,99639,303.32517778,46.81566944
905380,3581,2031,1,4.813,4.92,101138,307.51471583,48.95155139
902848,3576,2157,1,5.907,4.157,99848,303.86799222,47.71420417
615213,2642,2929,1,3.682,3.631,92420,282.51997417,33.36267833
619232,2651,2548,1,6.302,4.464,92791,283.62620194,36.89860639
759731,3118,2080,1,4.57,4.342,91971,281.19307056,37.60505417
761080,3121,2287,1,5.962,4.476,94713,289.09206278,38.13372667
761078,3121,2285,1,4.203,4.373,94481,288.43953639,39.14597139
764612,3131,2155,1,5.998,4.355,92862,283.83369083,43.94590167
897067,3564,3157,1,4.942,4.534,96441,294.11059361,50.22049
892759,3555,2112,1,3.939,3.775,95853,292.42641806,51.72948278
1011209,3920,1971,1,4.978,3.884,94779,289.27546694,53.36817083
1009514,3913,2269,1,5.516,4.832,90905,278.14384361,57.045615
1014378,3930,1790,1,6.129,4.765,92512,282.80004778,59.38829139
790222,3180,2696,1,5.829,3.88,104060,316.23273389,43.92785167
789838,3179,1354,1,4.601,4.749,103089,313.3114425,44.38726639
904557,3579,4461,1,4.63,4.735,103632,314.95646139,47.520945
911035,3592,7443,1,6.584,4.703,104194,316.65037111,47.64840694
902370,3575,6709,1,5.241,4.89,102724,312.23455722,46.11413972
1020265,3945,1798,1,4.419,4.287,99655,303.34918194,56.56753111
1024663,3959,1685,1,5.156,4.571,102431,311.33831,57.58027833
1111114,4252,1870,1,2.725,2.458,105199,319.64412556,62.58546111
1109317,4246,1967,1,4.569,3.511,102422,311.32197722,61.83687111
1039345,3990,2431,1,4.515,4.208,109857,333.757095,57.04347028
1033141,3981,1590,1,5.38,3.51,109492,332.71359194,58.20125
1041896,3995,1479,1,5.097,4.207,110991,337.29269944,58.4151925
1032501,3979,1616,1,6.993,4.267,107259,325.8768975,58.78005194
1113828,4262,2279,1,4.85,4.349,107418,326.362205,61.12081167
1118387,4277,1102,1,4.837,3.611,112724,342.42044889,66.20069667
1167364,4478,1361,1,6.002,4.971,115088,349.65587472,68.11141861
1111432,4253,2243,1,5.06,4.807,106801,324.48010778,62.08194639
1116878,4271,2620,1,4.813,4.446,108917,330.94652667,64.62776694
1166112,4471,1685,1,5.941,4.888,109400,332.45154083,72.34120028
1196504,4601,3531,1,5.574,4.609,114222,346.97433139,75.38757639
1107066,4237,2168,1,4.45,4.228,101093,307.39512528,62.99413583
1160712,4446,1736,1,6.247,4.653,98702,300.70436639,67.87345389
1161394,4449,2652,1,5.07,4.01,97433,297.04258361,70.26783556
1104156,4229,1852,1,4.629,4.58,95081,290.16696833,65.714435
1160216,4444,2239,1,4.322,3.165,94376,288.13817889,67.66132639
1102576,4222,2311,1,6.345,4.955,90344,276.49582667,65.5635425
1161169,4448,2481,1,5.657,4.757,96100,293.08598722,69.66516861
1162668,4456,2107,1,6.087,4.593,94648,288.88867306,73.35522639
1159198,4439,1995,1,6.29,4.942,92782,283.59905556,71.29709472
1158819,4437,1492,1,4.13,4.21,89908,275.189275,71.33773139
1158818,4437,1491,1,4.15,3.614,89937,275.25994278,72.73365667
1164953,4465,2643,1,2.937,3.173,106032,322.16490028,70.560695
1165919,4470,1875,1,5.965,4.659,107119,325.47953056,71.31119778
1197797,4606,3584,1,4.529,3.322,116727,354.83739417,77.63197861
1194113,4589,3106,1,4.336,4.391,99255,302.22215889,77.71136528
1206699,4650,3037,1,6.414,4.916,112519,341.87062722,83.15372167
1206698,4650,3036,1,6.557,4.85,113116,343.60173611,84.34612111
1583416,6418,1221,1,4.845,4.999,183,0.58297917,-29.72044667
1728475,6988,1337,1,4.578,4.572,117452,357.23117889,-28.13002944
1445445,5842,1163,1,6.593,4.629,1170,3.66013111,-18.93269528
1446449,5847,2333,1,3.343,2.139,3419,10.89682139,-17.98667833
1324683,5269,2450,1,6.042,4.878,3455,11.04752083,-10.60928833
1725815,6972,1268,1,5.611,4.584,114119,346.67004194,-23.74311722
1580833,6401,1356,1,5.505,4.802,114375,347.47865306,-22.45759361
1580832,6401,1355,1,5.259,3.807,114341,347.3615175,-21.17248222
1581974,6409,1232,1,4.778,4.759,116247,353.31927194,-20.91452833
1580973,6402,1223,1,6.319,4.538,115669,351.51173056,-20.64186833
1580971,6402,1221,1,5.349,4.072,115438,350.74290389,-20.10035361
1581658,6407,1131,1,5.82,4.906,116901,355.440825,-17.81653417
1578750,6389,1377,1,6.463,4.83,112211,340.89688056,-18.8303125
1578383,6387,1382,1,3.348,3.258,113136,343.66265806,-15.82076333
1444785,5838,1288,1,4.472,4.527,301,0.93489083,-17.33597056
1444951,5839,1081,1,5.455,4.95,910,2.81627194,-15.46735389
1444487,5836,979,1,4.442,4.478,116971,355.68036972,-14.54474667
1323225,5261,1084,1,5.107,3.674,1562,4.85700944,-8.82383472
1442015,5821,1482,1,4.974,4.999,115115,349.74022139,-9.61073417
1442014,5821,1481,1,4.213,4.373,115033,349.47585333,-9.18249056
1209339,4669,997,1,6.476,4.576,154,0.48997278,-6.01397583
1209338,4669,996,1,5.935,4.727,443,1.33393722,-5.70782306
1322462,5256,1131,1,6.05,4.989,118209,359.66836333,-3.5558125
1449075,5855,2292,1,4.38,3.572,8102,26.02116,-15.93950444
1327659,5278,2438,1,5.054,4.694,8497,27.39661833,-10.68618667
1327658,5278,2437,1,5.187,3.851,8645,27.86504722,-10.33494611
1326005,5273,2657,1,4.951,3.573,5364,17.14695583,-10.18193806
1326338,5274,1984,1,4.965,3.722,6537,21.00603417,-8.18275694
7756,46,1633,1,3.794,4.029,12387,39.87062306,0.32851556
8388,50,1721,1,3.644,3.551,12706,40.82550083,3.23616611
5572,33,1213,1,5.796,4.709,8833,28.38891056,3.18748056
6709,40,1338,1,4.048,4.1,9487,30.51167361,2.76375639
132764,631,1493,1,5.464,4.453,10324,33.2500425,8.84675139
1210080,4674,1183,1,6.822,4.941,4147,13.25204417,-1.14422056
128193,604,1301,1,6.399,4.594,3786,12.17040722,7.5851975
5811,35,435,1,6.212,4.587,7884,25.35794583,5.48760472
5745,34,1287,1,6.628,4.995,7007,22.54563972,6.14393167
131094,622,574,1,5.477,4.368,8198,26.34829917,9.15764194
129474,612,1446,1,5.479,4.364,4906,15.73605306,7.89007694
264589,1198,1597,1,4.842,3.712,7097,22.87081639,15.34583139
1440798,5814,1593,1,4.765,4.815,111123,337.66173028,-10.67788722
1441691,5819,1247,1,6.094,4.211,112716,342.39795333,-13.59254194
1440591,5813,1406,1,5.873,3.934,112961,343.15360611,-7.57967444
1439665,5808,1683,1,4.186,4.261,109139,331.60919361,-13.86954167
1438755,5803,1996,1,5.398,4.268,110003,334.20821222,-7.78323889
1442013,5821,1480,1,5.66,4.363,114855,348.97203917,-9.08769694
1321420,5249,1400,1,6.263,4.406,114724,348.58055806,-6.04853833
123790,578,1415,1,4.982,4.923,115738,351.73295194,1.25582944
125064,586,1458,1,4.741,4.514,116928,355.51199028,1.78040139
1318624,5233,2298,1,3.923,4.012,111497,338.83888472,-0.11737
124123,580,1884,1,4.845,3.798,114971,349.28965667,3.28224444
124774,584,1515,1,5.647,4.394,115830,351.99235056,6.37909278
123956,579,1834,1,4.339,4.461,113889,345.96919667,3.82007083
1436680,5787,1291,1,4.888,4.7,106786,324.43769222,-7.85414556
1315961,5216,1725,1,3.915,2.958,106278,322.88967194,-5.5711575
1317011,5224,1808,1,4.672,4.765,108874,330.82845694,-2.15533806
1317359,5226,1606,1,3.782,3.827,110395,335.41376861,-1.38735194
1317357,5226,1605,1,4.79,4.338,110960,337.20752944,-0.02005472
1317358,5226,1605,2,4.887,4.492,110960,337.20733083,-0.02054389
1317009,5224,1806,1,4.161,3.033,109074,331.44594,-0.31982778
120294,560,1818,1,4.568,4.76,110672,336.31922139,1.37739222
120888,563,1818,1,6.127,4.906,110882,336.96449722,4.69637028
255146,1153,1559,1,4.904,4.902,113186,343.80678083,8.81609861
256932,1160,1745,1,6.566,4.715,114144,346.75106972,9.40952278
255682,1155,2187,1,3.297,3.378,112029,340.36532222,10.83138889
255681,1155,2186,1,4.779,4.251,112447,341.67271694,12.17402028
121376,565,1999,1,3.612,3.519,109427,332.54928889,6.19779167
253799,1146,1242,1,4.668,4.789,110386,335.37946611,12.20517333
126238,593,1697,1,4.493,4.06,118268,359.82753972,6.86357944
125900,591,1744,1,4.718,4.176,116771,354.98681778,5.6273025
260668,1179,1775,1,2.565,2.769,1067,3.30895917,15.18361667
265412,1202,2126,1,5.955,4.771,5571,17.86331528,21.03467333
262002,1185,2319,1,6.84,4.983,1168,3.65046139,20.20669694
395519,1740,2109,1,5.602,4.499,4463,14.301775,23.41775861
395304,1739,2317,1,5.488,4.199,3693,11.83494361,24.26736278
258458,1168,1611,1,5.725,4.638,115919,352.28859389,12.76049556
388528,1711,2475,1,2.456,2.452,113963,346.19008028,15.20536333
525343,2237,1660,1,5.145,4.49,115623,351.34444167,23.40401778
525342,2237,1659,1,4.788,4.602,115250,350.15926472,23.74035833
525667,2239,1475,1,6.424,4.9,114155,346.77807917,25.46833528
529169,2255,2883,1,6.678,4.832,118131,359.43978667,25.14147583
396592,1744,2936,1,5.428,4.44,3031,9.6395475,29.31232667
533241,2275,1753,1,4.936,3.405,3092,9.83166556,30.86121889
1750685,7083,1772,1,4.865,4.977,29034,91.88179889,-37.25292028
1749931,7080,2123,1,5.625,4.472,29807,94.13806389,-35.14072222
1746418,7066,2024,1,4.134,4.32,28199,89.38421639,-35.28330611
1746988,7069,1482,1,4.611,3.231,27628,87.73981,-35.76925333
1746417,7066,2023,1,4.687,4.845,27810,88.27868667,-33.80143528
1749130,7077,2060,1,4.91,3.93,30277,95.52851861,-33.43627889
1749433,7078,2130,1,4.252,4.436,30788,97.04257111,-32.58012528
1748005,7073,2426,1,2.783,2.961,30122,95.07828028,-30.06337694
1746028,7064,1357,1,2.514,2.608,26634,84.91225083,-34.07405361
1612063,6523,3722,1,2.906,2.999,33977,105.75614,-23.83330028
1611424,6522,3271,1,6.168,4.041,33152,103.53314667,-24.18422306
1605809,6507,2920,1,4.03,4.286,31125,97.96403444,-23.41843667
1606244,6508,2872,1,4.49,4.517,31416,98.76408361,-22.96483028
1482951,5974,3954,1,4.881,4.941,35727,110.556375,-19.01658528
1473973,5958,3292,1,4.536,4.773,33092,103.38712611,-20.22426278
1473972,5958,3291,1,5.097,4.708,33302,103.90583556,-20.13658861
1478434,5967,2618,1,4.279,4.371,33347,104.03427667,-17.05424611
1476160,5963,1938,1,3.949,4.078,34045,105.939555,-15.63325944
1473143,5956,2621,1,5.304,4.068,31592,99.17083167,-19.2557175
1471787,5952,2800,1,5.931,4.564,31700,99.47260722,-18.23745583
1355378,5390,2169,1,6.756,4.986,31827,99.81965278,-14.14574778
1354614,5388,2234,1,5.94,4.23,33160,103.54780972,-12.03859583
1464455,5927,1581,1,4.665,4.723,24927,80.11213222,-21.23974
1461232,5913,1374,1,5.102,3.334,23685,76.36521722,-22.37086722
1465174,5930,2197,1,4.162,3.638,27072,86.11651889,-22.44753528
1465172,5930,2195,1,5.016,3.879,27654,87.82983889,-20.87759167
1464670,5928,1657,1,3.837,2.901,25606,82.06135806,-20.75924472
1462793,5920,1685,1,2.847,2.587,25985,83.18255667,-17.8222925
1460376,5908,1410,1,4.828,4.877,23362,75.35649556,-20.0518825
1457901,5895,1948,1,6.391,4.528,21763,70.11039444,-19.67126722
1459325,5902,1721,1,3.146,3.247,24305,78.23280972,-16.20543222
1341646,5343,1529,1,3.966,4.239,24845,79.89385694,-13.17677833
1340756,5338,1447,1,4.327,4.434,24327,78.3078525,-12.94128944
1340754,5338,1445,1,4.331,4.436,24244,78.07453444,-11.86914722
1465639,5932,1539,1,5.191,4.988,28816,91.246385,-16.48442833
1349056,5375,2589,1,4.897,4.987,29735,93.93699694,-13.71838833
1345056,5361,1758,1,4.723,4.669,28910,91.53889056,-14.93528694
1344795,5360,1370,1,4.096,3.738,28103,89.10132306,-14.16803028
1344587,5359,1778,1,3.671,3.541,27288,86.738955,-14.82194806
1343303,5353,1318,1,4.853,4.992,28574,90.46010806,-10.59793722
1339694,5332,1832,1,5.351,4.237,25247,80.98681778,-7.80795833
1229780,4779,700,1,4.947,4.79,26563,84.72121194,-7.21271056
1229663,4778,1407,1,4.281,4.565,25923,82.98275194,-7.3015275
1229659,4778,1403,1,4.436,4.702,26199,83.76117417,-6.00202528
1229658,4778,1401,1,2.485,2.715,26241,83.85825222,-5.90989889
1233908,4795,1769,1,5.694,4.117,29651,93.71389861,-6.27472972
1231490,4786,2368,1,6.102,4.669,28413,90.01394,-3.07408778
1368989,5414,2746,1,5.23,4.039,37447,115.31197694,-9.55108472
1261559,4857,2151,1,3.868,3.876,41307,126.41528833,-3.90636472
1259946,4851,2878,1,5.57,4.456,39863,122.14857194,-2.98377667
53465,215,2021,1,4.037,4.248,42799,130.80619028,3.39866528
53466,215,2022,1,6.011,4.577,42402,129.6893675,3.34147556
1258692,4846,2652,1,6.609,4.853,39211,120.30541194,-1.39242917
50083,198,2137,1,6.019,4.524,39311,120.566465,2.33432
173998,794,1622,1,5.475,3.684,40526,124.12894389,9.18566361
1248250,4822,3679,1,4.719,4.937,33971,105.7282475,-4.23923944
1244031,4815,3816,1,4.134,4.136,34769,107.96608528,-0.49278028
31855,152,2580,1,5.887,4.593,32578,101.96523583,2.41218833
26577,141,2452,1,4.629,4.423,30419,95.94207361,4.59283944
157325,747,2464,1,6.591,4.923,32533,101.83267944,8.03728083
165248,764,2774,1,2.761,2.838,36188,111.7877925,8.28940417
165246,764,2772,1,6.178,4.48,36284,112.04094528,8.92550639
168353,772,1775,1,6.195,4.676,36425,112.44909417,12.0066075
296407,1346,1396,1,3.709,3.575,35350,109.52335333,16.54046972
1338573,5327,1434,1,5.349,4.023,21594,69.54528528,-14.30359722
1339103,5329,2016,1,5.094,4.804,23231,74.98214306,-12.53721389
1339290,5330,1723,1,4.002,4.211,23972,77.28659778,-8.75407611
1226904,4762,1492,1,4.562,4.752,23364,75.35977,-7.17397944
1223615,4745,1841,1,4.672,4.395,22701,73.223665,-5.452755
1334685,5312,2325,1,5.44,4.506,19849,63.82323167,-7.6448675
1221371,4732,1970,1,4.423,4.067,19587,62.96638889,-6.8377725
1222396,4738,1484,1,3.681,3.896,21444,69.07975444,-3.35244806
1227275,4764,1639,1,3.438,3.556,24674,79.40166028,-6.84438583
1229018,4774,928,1,4.385,4.607,26237,83.84650444,-4.83834083
1226335,4759,1671,1,2.949,2.779,23875,76.96263,-5.08626833
1225908,4757,1588,1,3.367,3.564,25281,81.11923861,-2.39713694
1225909,4757,1588,2,4.71,4.871,25281,81.11970417,-2.39703472
1228588,4771,1196,1,3.521,3.763,26549,84.68652278,-2.60006861
1227909,4767,1404,1,4.686,4.9,26736,85.21131389,-1.12878639
1225076,4753,1894,1,6.774,4.884,25737,82.43325556,-1.09217778
1224843,4752,1608,1,4.489,4.678,25044,80.44061306,-0.3824675
17424,101,2568,1,4.636,4.837,25302,81.18677861,1.84644667
22106,123,2200,1,4.375,4.503,26594,84.79644111,4.12146694
1222740,4740,1916,1,3.82,3.981,22109,71.37559278,-3.254625
14368,85,2362,1,6.283,4.62,23123,74.63709194,1.71403361
15066,89,2558,1,3.465,3.657,22797,73.56289806,2.44067139
17857,103,2863,1,6.076,4.62,24331,78.32283194,2.86125361
18380,105,2801,1,4.332,4.574,25473,81.70928361,3.09567694
18379,105,2800,1,4.775,4.951,25142,80.70833667,3.54444833
22729,126,1899,1,4.279,4.439,25813,82.69603333,5.94821472
1219052,4721,1218,1,5.814,4.804,18255,58.57286083,-2.95473667
1219241,4722,1534,1,4.611,4.71,16341,52.65437611,-5.07516222
10776,64,1569,1,4.973,4.353,16852,54.21879528,0.40278389
9909,59,1947,1,5.67,4.919,15457,49.83978667,3.36998
15580,92,2345,1,3.458,3.638,22549,72.80152361,5.60510167
16288,96,1462,1,3.723,3.222,22449,72.45896806,6.96124889
139521,683,1217,1,4.369,4.343,22509,72.65300583,8.90025333
138632,673,1488,1,4.454,4.272,21402,68.91347889,10.16091639
140346,688,1867,1,4.749,4.659,22845,73.72377139,10.15114972
141286,696,1790,1,5.577,4.2,22957,74.09299,13.51457472
141284,696,1788,1,7.043,4.941,22667,73.13318167,14.25077389
13345,79,1585,1,3.939,3.888,18907,60.78907361,5.98930972
138127,667,839,1,4.19,4.267,19860,63.883525,8.89240861
137533,662,1546,1,3.265,3.388,18724,60.17008417,12.49037583
140613,690,1547,1,4.425,4.277,21589,69.53918833,12.510875
139208,681,1151,1,4.933,4.67,21273,68.46191361,14.84448667
274520,1266,1418,1,4.868,4.686,21683,69.81855944,15.91802333
139139,680,993,1,5.917,4.794,20732,66.65156944,14.71385944
274349,1264,1009,1,4.885,3.75,20205,64.9480725,15.62769722
274437,1265,1172,1,3.623,3.407,20894,67.16533028,15.87094694
274435,1265,1170,1,5.039,3.936,20885,67.14348667,15.96221667
274442,1265,1176,1,4.78,4.504,20713,66.58615028,15.61834694
274434,1265,1169,1,4.982,4.785,21029,67.63988361,16.19407583
274768,1269,1244,1,4.997,4.81,20542,66.02373861,17.44421278
274666,1268,1267,1,4.992,3.86,20455,65.73346389,17.54258444
274770,1269,1246,1,4.318,4.262,20648,66.37216778,17.92798528
20731,116,1329,1,6.554,4.909,27750,88.11017833,1.85515778
34868,158,3394,1,4.485,4.486,31216,98.22595806,7.33297833
158727,750,1880,1,4.374,4.642,31978,100.24442278,9.89576
146883,721,2468,1,4.333,4.152,28614,90.59579667,9.64737278
142207,701,2047,1,5.287,4.187,26366,84.22639556,9.29135722
142934,705,2401,1,4.181,4.367,26176,83.70515556,9.48958444
142933,705,2400,1,3.306,3.509,26207,83.78449167,9.93416083
155360,742,2472,1,4.231,4.413,29426,92.984985,14.20881194
149802,729,1980,1,4.199,4.371,29038,91.89301222,14.76852028
283497,1314,1954,1,4.768,4.923,29434,93.01365389,16.13044444
147485,723,1241,1,4.798,4.865,27511,87.38726028,12.6513625
160662,754,2356,1,3.853,3.377,32362,101.3226175,12.89602083
162439,758,2357,1,5.978,4.618,32249,100.99706028,13.22813361
163478,760,2586,1,5.058,4.751,33202,103.66081806,13.17800472
298839,1353,1550,1,5.099,4.05,34088,106.02722806,20.57029667
292582,1336,1812,1,3.975,4.102,30883,97.24079417,20.21216667
286285,1321,1515,1,4.893,4.662,28716,90.97993222,20.13845667
420260,1877,1716,1,5.451,3.519,29655,93.71956139,22.50682139
420686,1878,1429,1,5.005,3.064,30343,95.73997333,22.51383
427636,1897,1639,1,4.83,3.138,32246,100.98303861,25.13115139
276288,1282,2291,1,5.187,4.85,24010,77.42483139,15.59726917
276289,1282,2292,1,4.598,4.652,23607,76.14224611,15.40418028
278523,1298,373,1,4.679,4.816,26777,85.32379917,16.53417194
285878,1320,2118,1,5.103,4.462,27913,88.59615139,20.27639361
279294,1301,707,1,7.083,4.639,25945,83.05313167,18.59424667
281791,1310,2697,1,2.759,2.931,26451,84.41118306,21.14258917
281176,1308,2240,1,4.682,4.844,25539,81.90868333,21.93698278
276730,1286,403,1,5.699,4.986,23835,76.86124083,18.64500722
277815,1293,2747,1,4.825,4.633,23497,75.7737775,21.59006028
415335,1864,2011,1,5.208,4.261,28734,91.03006917,23.26360972
415989,1866,2598,1,6.174,4.987,27468,87.25399528,24.56755472
416389,1867,3204,1,4.703,4.806,28237,89.49857306,25.95391583
417908,1871,2618,1,4.54,4.55,27830,88.33184972,27.61228417
424703,1889,861,1,5.613,4.434,29696,93.84472361,29.49867972
558345,2407,2149,1,5.049,4.763,25984,83.18197944,32.19203222
562286,2418,1571,1,6.858,4.917,27639,87.76004611,37.30568333
562287,2418,1573,1,2.552,2.602,28380,89.93016694,37.21274722
713956,2912,1835,1,5.415,4.087,27673,87.87247278,39.14848083
1802325,7226,1650,1,4.241,4.345,57936,178.22735333,-33.90808972
1801979,7224,1785,1,4.594,4.674,56922,175.05341333,-34.74465667
1800636,7216,1261,1,4.717,3.632,56343,173.25105083,-31.85752806
1666738,6672,995,1,4.391,4.054,59199,182.10315222,-24.72878194
1666198,6668,992,1,4.732,3.138,59316,182.53134528,-22.61979139
1668174,6683,1116,1,3.766,2.721,61359,188.59680778,-23.39663611
1525092,6116,1517,1,5.612,4.81,64924,199.60389806,-18.30866556
1522648,6103,2395,1,2.918,2.926,60965,187.46657278,-16.51509944
1521537,6098,1754,1,2.458,2.532,59803,183.95192472,-17.54198194
1522647,6103,2394,1,4.728,4.338,61174,188.01863111,-16.19586583
1662638,6644,1331,1,5.351,4.956,54204,166.33344528,-27.29359694
1663464,6649,1274,1,4.486,4.452,54682,167.91452667,-22.82561861
1521094,6096,2032,1,5.93,4.813,57283,176.19066806,-18.35061778
1519331,6088,2155,1,4.302,4.091,55705,171.22074417,-17.68401694
1517441,6079,1901,1,5.483,4.195,53740,164.94470222,-18.29908861
1516576,6075,1831,1,4.727,3.234,52943,162.40597972,-16.19410722
1392137,5514,1423,1,4.987,3.674,55282,169.83549806,-14.77902333
1391496,5510,1508,1,4.59,4.662,56633,174.17060917,-9.80225417
1391804,5512,1389,1,6.83,4.986,55687,171.15251861,-10.85937944
1525801,6120,921,1,6.159,4.873,65639,201.8634725,-15.97363
1395575,5535,1713,1,6.842,4.975,62985,193.58822306,-9.53894611
1279787,4963,1316,1,4.386,4.395,64238,197.48754194,-5.53892111
1281090,4972,1456,1,6.813,4.897,66006,202.99142778,-6.25570972
1282609,4982,1645,1,4.677,4.126,69701,214.00368306,-5.99956194
1281826,4977,1458,1,5.678,4.918,70755,217.05090056,-2.22794972
71505,326,1426,1,3.72,3.716,72220,221.56244694,1.89293444
69931,316,1271,1,4.362,4.25,68520,210.41159722,1.54458194
1280188,4966,1366,1,3.522,3.38,66249,203.67393694,-0.59593833
70122,317,1590,1,4.841,4.964,69389,213.06595139,2.40949389
1394459,5528,1471,1,6.252,4.783,61740,189.81170889,-7.99550611
